"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"12/06/2023","AQS","060290232","1","0.043","ppm","40","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/07/2023","AQS","060290232","1","0.038","ppm","35","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/08/2023","AQS","060290232","1","0.031","ppm","29","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/09/2023","AQS","060290232","1","0.029","ppm","27","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/10/2023","AQS","060290232","1","0.031","ppm","29","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/11/2023","AQS","060290232","1","0.035","ppm","32","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/12/2023","AQS","060290232","1","0.041","ppm","38","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/13/2023","AQS","060290232","1","0.035","ppm","32","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/14/2023","AQS","060290232","1","0.04","ppm","37","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/15/2023","AQS","060290232","1","0.043","ppm","40","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/16/2023","AQS","060290232","1","0.038","ppm","35","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/17/2023","AQS","060290232","1","0.027","ppm","25","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/18/2023","AQS","060290232","1","0.031","ppm","29","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/19/2023","AQS","060290232","1","0.018","ppm","17","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/20/2023","AQS","060290232","1","0.03","ppm","28","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/21/2023","AQS","060290232","1","0.018","ppm","17","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/22/2023","AQS","060290232","1","0.017","ppm","16","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/23/2023","AQS","060290232","1","0.013","ppm","12","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/24/2023","AQS","060290232","1","0.023","ppm","21","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/25/2023","AQS","060290232","1","0.03","ppm","28","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/26/2023","AQS","060290232","1","0.025","ppm","23","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/27/2023","AQS","060290232","1","0.027","ppm","25","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/28/2023","AQS","060290232","1","0.035","ppm","32","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/29/2023","AQS","060290232","1","0.037","ppm","34","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/30/2023","AQS","060290232","1","0.04","ppm","37","Oildale","17","100.0000","44201","Ozone","087","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"12/31/2023","AirNow","060290232","1","0.026","ppm","24","Oildale","19","79.0000","44201","Ozone","","12540","Bakersfield, CA","06","California","029","Kern","35.438035","-119.016787"
"01/01/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/02/2023","AQS","060292012","1","0.018","ppm","17","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/03/2023","AirNow","060292012","1","0.022","ppm","20","Bakersfield-Muni","24","100.0000","44201","Ozone","","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/04/2023","AirNow","060292012","1","0.039","ppm","36","Bakersfield-Muni","24","100.0000","44201","Ozone","","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/05/2023","AQS","060292012","1","0.036","ppm","33","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/06/2023","AQS","060292012","1","0.036","ppm","33","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/07/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/08/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/09/2023","AQS","060292012","1","0.025","ppm","23","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/10/2023","AQS","060292012","1","0.036","ppm","33","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/11/2023","AQS","060292012","1","0.029","ppm","27","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/12/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/13/2023","AQS","060292012","1","0.027","ppm","25","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/14/2023","AQS","060292012","1","0.016","ppm","15","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/15/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/16/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/17/2023","AQS","060292012","1","0.026","ppm","24","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/18/2023","AQS","060292012","1","0.023","ppm","21","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/19/2023","AQS","060292012","1","0.02","ppm","19","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/20/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/21/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/22/2023","AQS","060292012","1","0.027","ppm","25","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/23/2023","AQS","060292012","1","0.029","ppm","27","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/24/2023","AQS","060292012","1","0.02","ppm","19","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/25/2023","AQS","060292012","1","0.024","ppm","22","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/26/2023","AQS","060292012","1","0.026","ppm","24","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/27/2023","AQS","060292012","1","0.034","ppm","31","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/28/2023","AQS","060292012","1","0.033","ppm","31","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/29/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/30/2023","AQS","060292012","1","0.017","ppm","16","Bakersfield-Muni","13","76.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"01/31/2023","AQS","060292012","1","0.025","ppm","23","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/01/2023","AQS","060292012","1","0.02","ppm","19","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/02/2023","AQS","060292012","1","0.013","ppm","12","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/03/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/04/2023","AQS","060292012","1","0.033","ppm","31","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/05/2023","AQS","060292012","1","0.036","ppm","33","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/06/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/07/2023","AQS","060292012","1","0.026","ppm","24","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/08/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/09/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/10/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/11/2023","AQS","060292012","1","0.036","ppm","33","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/12/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/13/2023","AQS","060292012","1","0.038","ppm","35","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/14/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/15/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/16/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/17/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/18/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/19/2023","AQS","060292012","1","0.043","ppm","40","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/20/2023","AQS","060292012","1","0.047","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/21/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/22/2023","AQS","060292012","1","0.038","ppm","35","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/23/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/24/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/25/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/26/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/27/2023","AQS","060292012","1","0.038","ppm","35","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"02/28/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/01/2023","AQS","060292012","1","0.038","ppm","35","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/02/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/03/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/04/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/05/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/06/2023","AQS","060292012","1","0.046","ppm","43","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/07/2023","AQS","060292012","1","0.04","ppm","37","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/08/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/09/2023","AQS","060292012","1","0.039","ppm","36","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/10/2023","AQS","060292012","1","0.017","ppm","16","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/11/2023","AQS","060292012","1","0.028","ppm","26","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/12/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/13/2023","AQS","060292012","1","0.04","ppm","37","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/14/2023","AQS","060292012","1","0.022","ppm","20","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/15/2023","AQS","060292012","1","0.03","ppm","28","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/16/2023","AQS","060292012","1","0.035","ppm","32","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/17/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/18/2023","AQS","060292012","1","0.045","ppm","42","Bakersfield-Muni","14","82.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/19/2023","AQS","060292012","1","0.043","ppm","40","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/20/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/21/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/22/2023","AQS","060292012","1","0.043","ppm","40","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/23/2023","AQS","060292012","1","0.032","ppm","30","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/24/2023","AQS","060292012","1","0.043","ppm","40","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/25/2023","AQS","060292012","1","0.04","ppm","37","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/26/2023","AQS","060292012","1","0.043","ppm","40","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/27/2023","AQS","060292012","1","0.046","ppm","43","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/28/2023","AQS","060292012","1","0.05","ppm","46","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/29/2023","AQS","060292012","1","0.047","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/30/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"03/31/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/01/2023","AQS","060292012","1","0.046","ppm","43","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/02/2023","AQS","060292012","1","0.046","ppm","43","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/03/2023","AQS","060292012","1","0.041","ppm","38","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/04/2023","AQS","060292012","1","0.041","ppm","38","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/05/2023","AQS","060292012","1","0.045","ppm","42","Bakersfield-Muni","15","88.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/06/2023","AQS","060292012","1","0.051","ppm","47","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/07/2023","AQS","060292012","1","0.049","ppm","45","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/08/2023","AQS","060292012","1","0.041","ppm","38","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/09/2023","AQS","060292012","1","0.048","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/10/2023","AQS","060292012","1","0.063","ppm","77","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/11/2023","AQS","060292012","1","0.037","ppm","34","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/12/2023","AQS","060292012","1","0.047","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/13/2023","AQS","060292012","1","0.049","ppm","45","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/14/2023","AQS","060292012","1","0.059","ppm","64","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/15/2023","AQS","060292012","1","0.061","ppm","71","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/16/2023","AQS","060292012","1","0.056","ppm","54","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/17/2023","AQS","060292012","1","0.047","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/18/2023","AQS","060292012","1","0.046","ppm","43","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/19/2023","AQS","060292012","1","0.049","ppm","45","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/20/2023","AQS","060292012","1","0.055","ppm","51","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/21/2023","AQS","060292012","1","0.063","ppm","77","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/22/2023","AQS","060292012","1","0.057","ppm","58","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/23/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/24/2023","AQS","060292012","1","0.049","ppm","45","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/25/2023","AQS","060292012","1","0.06","ppm","67","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/26/2023","AQS","060292012","1","0.068","ppm","93","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/27/2023","AQS","060292012","1","0.073","ppm","108","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/28/2023","AQS","060292012","1","0.075","ppm","115","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/29/2023","AQS","060292012","1","0.068","ppm","93","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"04/30/2023","AQS","060292012","1","0.052","ppm","48","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/01/2023","AQS","060292012","1","0.044","ppm","41","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/02/2023","AQS","060292012","1","0.038","ppm","35","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/05/2023","AQS","060292012","1","0.04","ppm","37","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/06/2023","AQS","060292012","1","0.04","ppm","37","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/07/2023","AQS","060292012","1","0.042","ppm","39","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/10/2023","AQS","060292012","1","0.047","ppm","44","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
"05/11/2023","AQS","060292012","1","0.052","ppm","48","Bakersfield-Muni","17","100.0000","44201","Ozone","199","12540","Bakersfield, CA","06","California","029","Kern","35.331612","-118.999961"
